unique_key,created_date,closed_date,agency,complaint_type,descriptor,borough,status,incident_zip,latitude,longitude
32306973,12/31/2015 09:01:29 PM,12/31/2015 11:21:45 PM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11365,40.737755371851584,-73.80005669447716
32308078,12/31/2015 08:58:32 PM,12/31/2015 10:25:36 PM,NYPD,Illegal Parking,Posted Parking Sign Violation,MANHATTAN,Closed,10017,40.75237897334723,-73.97034248208685
32308722,12/31/2015 08:56:49 PM,12/31/2015 10:57:43 PM,NYPD,Noise - Vehicle,Car/Truck Horn,BRONX,Closed,10472,40.828408760576224,-73.8551996801548
32309167,12/31/2015 08:55:39 PM,01/01/2016 02:13:20 AM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11368,40.74909810149901,-73.85398616972375
32309922,12/31/2015 08:55:16 PM,12/31/2015 10:41:36 PM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11216,40.69008215582861,-73.94948833180347
32305581,12/31/2015 08:54:07 PM,01/01/2016 01:13:15 AM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11103,40.768507745041646,-73.91233442562927
32307729,12/31/2015 08:52:32 PM,01/01/2016 01:13:16 AM,NYPD,Blocked Driveway,No Access,BRONX,Closed,10452,40.8399227259252,-73.92385583945313
32310581,12/31/2015 08:52:27 PM,12/31/2015 10:56:38 PM,NYPD,Blocked Driveway,No Access,BRONX,Closed,10472,40.83021246364504,-73.86694329004561
32309180,12/31/2015 08:51:57 PM,12/31/2015 09:44:08 PM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11354,40.76116802671008,-73.8346113443245
32309844,12/31/2015 08:50:38 PM,01/01/2016 01:19:54 AM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11234,40.627878321584106,-73.92202629457462
32310094,12/31/2015 08:50:22 PM,12/31/2015 11:05:17 PM,NYPD,Animal Abuse,Tortured,BROOKLYN,Closed,11203,40.66269272007171,-73.93449299269521
32307732,12/31/2015 08:49:26 PM,01/01/2016 02:41:53 AM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11236,40.64425861012751,-73.90992481547654
32308392,12/31/2015 08:48:24 PM,12/31/2015 10:55:31 PM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11218,40.63522149334623,-73.97114756648058
32308378,12/31/2015 08:48:23 PM,12/31/2015 09:55:57 PM,NYPD,Blocked Driveway,No Access,BRONX,Closed,10469,40.863562900073795,-73.8508100516777
32310614,12/31/2015 08:48:09 PM,12/31/2015 10:19:09 PM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11237,40.69583021775063,-73.90645446791535
32310586,12/31/2015 08:40:13 PM,12/31/2015 08:47:43 PM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11208,40.68024616347622,-73.8656489281153
32310253,12/31/2015 08:35:22 PM,12/31/2015 09:47:19 PM,NYPD,Illegal Parking,Posted Parking Sign Violation,QUEENS,Closed,11418,40.695450393643505,-73.83860055682976
32308393,12/31/2015 08:30:53 PM,12/31/2015 10:25:37 PM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11208,40.687290824852305,-73.8718366563213
32308107,12/31/2015 08:28:06 PM,12/31/2015 11:36:45 PM,NYPD,Noise - Vehicle,Car/Truck Music,QUEENS,Closed,11103,40.76884133332438,-73.9142943151685
32305285,12/31/2015 08:25:07 PM,12/31/2015 09:14:27 PM,NYPD,Noise - Street/Sidewalk,Loud Music/Party,BROOKLYN,Closed,11211,40.71198902962906,-73.95860130388259
32306540,12/31/2015 08:23:41 PM,12/31/2015 08:57:22 PM,NYPD,Illegal Parking,Commercial Overnight Parking,QUEENS,Closed,11434,40.66797854205491,-73.78525576364167
32310239,12/31/2015 08:19:38 PM,12/31/2015 08:56:19 PM,NYPD,Illegal Parking,Commercial Overnight Parking,QUEENS,Closed,11434,40.66797854205491,-73.78525576364167
32307036,12/31/2015 08:19:06 PM,12/31/2015 10:55:32 PM,NYPD,Blocked Driveway,Partial Access,BRONX,Closed,10461,40.83816966043996,-73.82774495635158
32307303,12/31/2015 08:16:34 PM,12/31/2015 10:25:36 PM,NYPD,Illegal Parking,Commercial Overnight Parking,QUEENS,Closed,11101,40.74903992788065,-73.94426455941252
32310238,12/31/2015 08:14:59 PM,01/01/2016 03:20:56 AM,NYPD,Illegal Parking,Commercial Overnight Parking,BRONX,Closed,10457,40.842285665581805,-73.89250384476185
32305580,12/31/2015 08:14:49 PM,12/31/2015 09:17:35 PM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11385,40.697034844494304,-73.89344848164502
32310158,12/31/2015 08:11:48 PM,12/31/2015 08:58:25 PM,NYPD,Drinking,In Public,BROOKLYN,Closed,11207,40.67962086774125,-73.88651436876818
32309095,12/31/2015 08:07:04 PM,01/01/2016 02:13:35 AM,NYPD,Blocked Driveway,Partial Access,BROOKLYN,Closed,11234,40.607383273643826,-73.91475369340193
32306271,12/31/2015 08:06:57 PM,12/31/2015 09:37:47 PM,NYPD,Blocked Driveway,No Access,BRONX,Closed,10472,40.82873528193901,-73.86182962154594
32309945,12/31/2015 08:03:36 PM,01/01/2016 12:18:49 AM,NYPD,Blocked Driveway,Partial Access,BRONX,Closed,10460,40.84195392084328,-73.88166192899787
32306268,12/31/2015 08:02:03 PM,01/01/2016 07:47:32 AM,NYPD,Blocked Driveway,No Access,BRONX,Closed,10461,40.84815006920489,-73.84980003291898
32309869,12/31/2015 08:00:51 PM,12/31/2015 11:54:35 PM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11229,40.60481758368325,-73.95461628430601
32307745,12/31/2015 07:59:08 PM,12/31/2015 11:19:34 PM,NYPD,Blocked Driveway,No Access,BRONX,Closed,10461,40.84381075044945,-73.835753995594
32307031,12/31/2015 07:58:07 PM,12/31/2015 09:54:51 PM,NYPD,Blocked Driveway,No Access,BRONX,Closed,10462,40.84677973361476,-73.86474150267522
32305305,12/31/2015 07:57:13 PM,12/31/2015 10:54:28 PM,NYPD,Noise - Street/Sidewalk,Loud Music/Party,MANHATTAN,Closed,10027,40.81300139514403,-73.94615094838177
32307992,12/31/2015 07:54:38 PM,12/31/2015 10:34:06 PM,NYPD,Animal Abuse,Other (complaint details),BROOKLYN,Closed,11206,40.69371921777572,-73.94407640698067
32310617,12/31/2015 07:54:06 PM,01/01/2016 01:50:20 AM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11234,40.630690994791394,-73.92504568032867
32305905,12/31/2015 07:52:36 PM,12/31/2015 09:17:36 PM,NYPD,Noise - Street/Sidewalk,Loud Music/Party,MANHATTAN,Closed,10027,40.81210275419829,-73.94975697762861
32310613,12/31/2015 07:51:08 PM,01/01/2016 03:43:47 AM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11369,40.75961000119437,-73.86482827555419
32306611,12/31/2015 07:48:47 PM,12/31/2015 10:14:53 PM,NYPD,Noise - Street/Sidewalk,Loud Music/Party,MANHATTAN,Closed,10034,40.86581794001009,-73.92644377175685
32309090,12/31/2015 07:47:18 PM,12/31/2015 09:49:30 PM,NYPD,Blocked Driveway,No Access,BRONX,Closed,10472,40.829923586244185,-73.88141231319553
32310164,12/31/2015 07:45:00 PM,12/31/2015 07:49:25 PM,NYPD,Illegal Parking,Posted Parking Sign Violation,BROOKLYN,Closed,11214,40.594651400054,-73.99356903886974
32306273,12/31/2015 07:43:16 PM,01/01/2016 12:00:56 AM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11102,40.77148916455813,-73.9207858822945
32305112,12/31/2015 07:41:28 PM,01/01/2016 11:37:37 AM,NYPD,Illegal Parking,Blocked Hydrant,BRONX,Closed,10461,40.84376242622493,-73.84445361918921
32305812,12/31/2015 07:39:53 PM,12/31/2015 08:58:25 PM,NYPD,Noise - Commercial,Loud Music/Party,BROOKLYN,Closed,11208,40.686622067987564,-73.86783918441043
32305539,12/31/2015 07:38:32 PM,12/31/2015 08:54:09 PM,NYPD,Blocked Driveway,No Access,BRONX,Closed,10466,40.897638184436616,-73.8572589620224
32310629,12/31/2015 07:37:06 PM,01/01/2016 03:00:11 AM,NYPD,Blocked Driveway,Partial Access,BRONX,Closed,10458,40.8739494721106,-73.88492075659047
32306467,12/31/2015 07:36:46 PM,12/31/2015 10:26:43 PM,NYPD,Illegal Parking,Double Parked Blocking Traffic,MANHATTAN,Closed,10009,40.72261419868281,-73.97991606884368
32308745,12/31/2015 07:33:50 PM,12/31/2015 07:58:58 PM,NYPD,Noise - Street/Sidewalk,Loud Talking,MANHATTAN,Closed,10033,40.846140384273795,-73.93423282519908
32306279,12/31/2015 07:29:11 PM,12/31/2015 09:22:49 PM,NYPD,Blocked Driveway,Partial Access,BROOKLYN,Closed,11230,40.62642777132414,-73.96353212975694
32307019,12/31/2015 07:29:04 PM,12/31/2015 08:30:56 PM,NYPD,Blocked Driveway,No Access,STATEN ISLAND,Closed,10301,40.64024685537883,-74.08119502780359
32306618,12/31/2015 07:28:55 PM,01/01/2016 03:01:20 AM,NYPD,Noise - Commercial,Loud Music/Party,BRONX,Closed,10467,40.872772857272416,-73.87774899408598
32308476,12/31/2015 07:27:11 PM,12/31/2015 08:04:23 PM,NYPD,Blocked Driveway,Partial Access,QUEENS,Closed,11694,40.57895755424285,-73.83777329170152
32308939,12/31/2015 07:25:39 PM,12/31/2015 08:46:40 PM,NYPD,Noise - Street/Sidewalk,Loud Music/Party,MANHATTAN,Closed,10022,40.761263329550644,-73.9688873988701
32308739,12/31/2015 07:24:44 PM,12/31/2015 08:08:34 PM,NYPD,Noise - Commercial,Loud Music/Party,BROOKLYN,Closed,11207,40.67962086774125,-73.88651436876818
32307726,12/31/2015 07:24:35 PM,01/01/2016 02:56:48 AM,NYPD,Blocked Driveway,No Access,BRONX,Closed,10458,40.87359279572376,-73.88505516110156
32307713,12/31/2015 07:24:12 PM,12/31/2015 09:53:49 PM,NYPD,Blocked Driveway,No Access,BRONX,Closed,10462,40.85317828985963,-73.86296087223567
32305856,12/31/2015 07:23:05 PM,12/31/2015 08:55:11 PM,NYPD,Noise - Commercial,Loud Music/Party,BRONX,Closed,10470,40.90262566092676,-73.85104793808206
32307727,12/31/2015 07:21:55 PM,12/31/2015 11:11:57 PM,NYPD,Blocked Driveway,Partial Access,QUEENS,Closed,11433,40.70612677914384,-73.78743400723496
32306850,12/31/2015 07:21:37 PM,01/01/2016 08:59:59 AM,NYPD,Blocked Driveway,Partial Access,QUEENS,Closed,11428,40.718213161341886,-73.75616937438369
32306274,12/31/2015 07:20:16 PM,12/31/2015 09:56:59 PM,NYPD,Blocked Driveway,No Access,BRONX,Closed,10458,40.85776784156643,-73.89776035018559
32306607,12/31/2015 07:19:49 PM,12/31/2015 08:01:08 PM,NYPD,Illegal Parking,Posted Parking Sign Violation,MANHATTAN,Closed,10033,40.845637225618624,-73.93271168182868
32306552,12/31/2015 07:18:03 PM,12/31/2015 10:59:55 PM,NYPD,Illegal Parking,Double Parked Blocking Vehicle,QUEENS,Closed,11413,40.67515901969487,-73.73765584639816
32305773,12/31/2015 07:17:12 PM,01/01/2016 12:01:59 AM,NYPD,Illegal Parking,Blocked Hydrant,BRONX,Closed,10463,40.88227077130082,-73.89583855511626
32305142,12/31/2015 07:16:25 PM,12/31/2015 08:36:12 PM,NYPD,Noise - Commercial,Loud Music/Party,BROOKLYN,Closed,11216,40.67852184148629,-73.95102933650168
32309937,12/31/2015 07:16:07 PM,12/31/2015 10:56:36 PM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11368,40.74113717984256,-73.8574607353334
32310227,12/31/2015 07:14:53 PM,12/31/2015 08:55:13 PM,NYPD,Illegal Parking,Posted Parking Sign Violation,BRONX,Closed,10471,40.90451805844007,-73.90740156002674
32308108,12/31/2015 07:12:35 PM,12/31/2015 10:14:52 PM,NYPD,Noise - Vehicle,Car/Truck Music,MANHATTAN,Closed,10034,40.86440268276529,-73.92376634876224
32307746,12/31/2015 07:11:17 PM,12/31/2015 10:26:41 PM,NYPD,Blocked Driveway,Partial Access,BRONX,Closed,10474,40.81555306184861,-73.88772043502885
32307711,12/31/2015 07:10:07 PM,01/01/2016 02:09:45 AM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11234,40.61577839213419,-73.9207329376589
32306266,12/31/2015 07:08:25 PM,01/01/2016 01:02:51 AM,NYPD,Blocked Driveway,Partial Access,QUEENS,Closed,11102,40.77041080171548,-73.92125288933894
32307047,12/31/2015 07:05:09 PM,12/31/2015 08:09:38 PM,NYPD,Blocked Driveway,No Access,BRONX,Closed,10453,40.847161366206926,-73.9171174809742
32307671,12/31/2015 07:04:47 PM,12/31/2015 09:10:04 PM,NYPD,Blocked Driveway,Partial Access,QUEENS,Closed,11378,40.73241432095489,-73.89588157302276
32307964,12/31/2015 07:04:29 PM,12/31/2015 07:33:32 PM,NYPD,Illegal Parking,Blocked Hydrant,QUEENS,Closed,11385,40.70299176586782,-73.8776636180638
32305081,12/31/2015 06:58:07 PM,12/31/2015 07:52:33 PM,NYPD,Illegal Parking,Blocked Hydrant,BROOKLYN,Closed,11214,40.60592148973796,-73.99276124639782
32309939,12/31/2015 06:58:04 PM,12/31/2015 09:10:05 PM,NYPD,Blocked Driveway,Partial Access,QUEENS,Closed,11378,40.732460985010235,-73.89588510832067
32310608,12/31/2015 06:57:38 PM,12/31/2015 09:42:01 PM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11105,40.77359212440208,-73.91381884380968
32308011,12/31/2015 06:56:30 PM,12/31/2015 10:30:53 PM,NYPD,Illegal Parking,Blocked Hydrant,BRONX,Closed,10462,40.83572124469799,-73.8556463331143
32307211,12/31/2015 06:55:52 PM,12/31/2015 10:36:16 PM,NYPD,Illegal Parking,Blocked Hydrant,BROOKLYN,Closed,11228,40.623949010841265,-74.01081783506336
32306507,12/31/2015 06:55:26 PM,12/31/2015 07:23:55 PM,NYPD,Noise - Commercial,Loud Music/Party,BROOKLYN,Closed,11208,40.686622067987564,-73.86783918441043
32307296,12/31/2015 06:54:39 PM,12/31/2015 06:58:29 PM,NYPD,Illegal Parking,Blocked Hydrant,QUEENS,Closed,11385,40.70299176586782,-73.8776636180638
32308401,12/31/2015 06:54:20 PM,12/31/2015 11:19:37 PM,NYPD,Blocked Driveway,Partial Access,BRONX,Closed,10461,40.84272663214732,-73.83197260897313
32310640,12/31/2015 06:53:32 PM,01/01/2016 02:22:46 AM,NYPD,Blocked Driveway,No Access,BRONX,Closed,10468,40.85985905970452,-73.91431078224191
32306291,12/31/2015 06:52:26 PM,12/31/2015 07:57:51 PM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11419,40.69016297012941,-73.83595939389049
32309379,12/31/2015 06:52:18 PM,12/31/2015 08:48:47 PM,NYPD,Illegal Parking,Posted Parking Sign Violation,MANHATTAN,Closed,10014,40.73586202787162,-74.00510948456142
32306959,12/31/2015 06:50:20 PM,12/31/2015 09:06:53 PM,NYPD,Blocked Driveway,No Access,BRONX,Closed,10462,40.831809171012715,-73.84648349948523
32307715,12/31/2015 06:50:10 PM,12/31/2015 10:36:15 PM,NYPD,Blocked Driveway,No Access,BRONX,Closed,10475,40.87987050712897,-73.83183534234414
32310199,12/31/2015 06:50:09 PM,12/31/2015 09:48:25 PM,NYPD,Illegal Parking,Commercial Overnight Parking,BROOKLYN,Closed,11208,40.68526974101979,-73.87599786574576
32305143,12/31/2015 06:48:34 PM,01/01/2016 02:21:38 AM,NYPD,Noise - Commercial,Loud Music/Party,BRONX,Closed,10467,40.872772857272416,-73.87774899408598
32309883,12/31/2015 06:48:04 PM,12/31/2015 07:54:39 PM,NYPD,Blocked Driveway,Partial Access,BROOKLYN,Closed,11229,40.60720676655984,-73.94483314945825
32307725,12/31/2015 06:40:05 PM,12/31/2015 09:43:04 PM,NYPD,Blocked Driveway,Partial Access,BROOKLYN,Closed,11209,40.620103887345174,-74.03610420164426
32310242,12/31/2015 06:38:59 PM,12/31/2015 08:04:21 PM,NYPD,Noise - Street/Sidewalk,Loud Music/Party,BROOKLYN,Closed,11225,40.66314535740784,-73.95045670247269
32305096,12/31/2015 06:38:21 PM,12/31/2015 09:10:05 PM,NYPD,Illegal Parking,Blocked Sidewalk,QUEENS,Closed,11378,40.730430405468645,-73.89054829055604
32308044,12/31/2015 06:37:21 PM,12/31/2015 07:48:23 PM,NYPD,Animal Abuse,Neglected,BROOKLYN,Closed,11209,40.62447384954558,-74.03528522486226
32306530,12/31/2015 06:36:43 PM,12/31/2015 11:05:18 PM,NYPD,Illegal Parking,Blocked Sidewalk,QUEENS,Closed,11377,40.739675001706146,-73.90641095283726
32308665,12/31/2015 06:36:05 PM,12/31/2015 09:11:10 PM,NYPD,Noise - Commercial,Loud Music/Party,BROOKLYN,Closed,11237,40.700317828336814,-73.92098585547843
32305784,12/31/2015 06:32:35 PM,12/31/2015 06:50:02 PM,NYPD,Illegal Parking,Posted Parking Sign Violation,MANHATTAN,Closed,10031,40.823541532060325,-73.95340484672931
32308478,12/31/2015 06:32:10 PM,12/31/2015 07:01:44 PM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11233,40.67759584353595,-73.91234577439113
32308749,12/31/2015 06:32:07 PM,12/31/2015 06:54:14 PM,NYPD,Illegal Parking,Blocked Hydrant,QUEENS,Closed,11385,40.70299176586782,-73.8776636180638
32308077,12/31/2015 06:30:58 PM,12/31/2015 11:23:58 PM,NYPD,Illegal Parking,Posted Parking Sign Violation,BROOKLYN,Closed,11220,40.64029471043362,-74.00233488986518
32310151,12/31/2015 06:29:40 PM,12/31/2015 06:56:22 PM,NYPD,Illegal Parking,Blocked Hydrant,QUEENS,Closed,11385,40.70299176586782,-73.8776636180638
32305124,12/31/2015 06:29:37 PM,12/31/2015 07:51:30 PM,NYPD,Derelict Vehicle,With License Plate,BROOKLYN,Closed,11221,40.69811097057852,-73.92499152081183
32308002,12/31/2015 06:29:20 PM,12/31/2015 10:37:19 PM,NYPD,Derelict Vehicle,With License Plate,BROOKLYN,Closed,11219,40.639525918348504,-73.99203696426217
32307658,12/31/2015 06:29:07 PM,01/01/2016 06:33:33 AM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11370,40.76386798507916,-73.88594485066804
32309870,12/31/2015 06:28:31 PM,12/31/2015 09:38:51 PM,NYPD,Blocked Driveway,No Access,BRONX,Closed,10466,40.889924352218316,-73.85405299202262
32305296,12/31/2015 06:26:16 PM,12/31/2015 09:07:56 PM,NYPD,Noise - Street/Sidewalk,Loud Talking,BRONX,Closed,10472,40.829931310404646,-73.86591400513787
32308394,12/31/2015 06:25:44 PM,12/31/2015 07:50:27 PM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11204,40.61305534789644,-73.99541496612454
32308632,12/31/2015 06:24:10 PM,01/01/2016 03:40:24 AM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11435,40.71049599170352,-73.81583624972392
32308756,12/31/2015 06:22:50 PM,12/31/2015 06:35:18 PM,NYPD,Illegal Parking,Commercial Overnight Parking,BROOKLYN,Closed,11228,40.60841891523488,-74.0114095668297
32310624,12/31/2015 06:22:08 PM,01/01/2016 08:27:36 AM,NYPD,Blocked Driveway,Partial Access,QUEENS,Closed,11416,40.68069606144917,-73.86082397987764
32309485,12/31/2015 06:19:33 PM,12/31/2015 08:48:47 PM,NYPD,Noise - Street/Sidewalk,Loud Talking,BRONX,Closed,10472,40.830540787241496,-73.86604286404084
32307022,12/31/2015 06:16:29 PM,12/31/2015 08:46:39 PM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11373,40.73609256028165,-73.87928436305094
32305298,12/31/2015 06:15:10 PM,12/31/2015 08:02:12 PM,NYPD,Noise - Street/Sidewalk,Loud Music/Party,MANHATTAN,Closed,10032,40.83865434342527,-73.94220179993421
32305579,12/31/2015 06:14:12 PM,12/31/2015 07:36:45 PM,NYPD,Blocked Driveway,No Access,BRONX,Closed,10453,40.84877931521459,-73.90799241583848
32305961,12/31/2015 06:12:11 PM,12/31/2015 08:03:16 PM,NYPD,Noise - Street/Sidewalk,Loud Talking,BRONX,Closed,10459,40.83250449856821,-73.89658498936322
32308429,12/31/2015 06:11:19 PM,12/31/2015 10:08:32 PM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11375,40.73656879429175,-73.84800557947007
32306275,12/31/2015 06:08:09 PM,01/01/2016 12:42:29 AM,NYPD,Blocked Driveway,No Access,BRONX,Closed,10456,40.830127759660556,-73.90311829165687
32306749,12/31/2015 06:07:29 PM,12/31/2015 07:28:10 PM,NYPD,Noise - Street/Sidewalk,Loud Talking,MANHATTAN,Closed,10032,40.838025073457004,-73.94076038657337
32307724,12/31/2015 06:03:50 PM,12/31/2015 11:43:09 PM,NYPD,Blocked Driveway,Partial Access,QUEENS,Closed,11105,40.77313334050651,-73.90969634426378
32306726,12/31/2015 06:02:18 PM,12/31/2015 08:48:46 PM,NYPD,Noise - Street/Sidewalk,Loud Talking,BRONX,Closed,10472,40.829931310404646,-73.86591400513787
32306142,12/31/2015 06:01:51 PM,01/01/2016 08:38:03 AM,NYPD,Blocked Driveway,Partial Access,QUEENS,Closed,11413,40.67464369392317,-73.73916840910199
32307219,12/31/2015 06:00:51 PM,12/31/2015 09:23:54 PM,NYPD,Illegal Parking,Posted Parking Sign Violation,BROOKLYN,Closed,11237,40.7034127046628,-73.91540632459244
32306259,12/31/2015 05:58:22 PM,12/31/2015 07:53:37 PM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11214,40.600484056185444,-73.99289507574254
32308823,12/31/2015 05:57:06 PM,12/31/2015 06:34:15 PM,NYPD,Noise - Street/Sidewalk,Loud Music/Party,MANHATTAN,Closed,10032,40.83856917947116,-73.94204647344907
32306278,12/31/2015 05:53:34 PM,01/01/2016 08:27:34 AM,NYPD,Blocked Driveway,Partial Access,QUEENS,Closed,11421,40.68926965320963,-73.85332028499647
32306565,12/31/2015 05:48:26 PM,12/31/2015 08:24:31 PM,NYPD,Illegal Parking,Blocked Sidewalk,QUEENS,Closed,11420,40.67975690452135,-73.82986308316356
32305559,12/31/2015 05:46:46 PM,12/31/2015 06:52:06 PM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11102,40.77504353528539,-73.92478210766848
32307741,12/31/2015 05:45:09 PM,12/31/2015 09:26:05 PM,NYPD,Blocked Driveway,Partial Access,QUEENS,Closed,11385,40.70276518873521,-73.88416674255514
32307210,12/31/2015 05:42:38 PM,12/31/2015 05:50:17 PM,NYPD,Illegal Parking,Blocked Hydrant,QUEENS,Closed,11385,40.70299176586782,-73.8776636180638
32309451,12/31/2015 05:40:16 PM,01/01/2016 10:59:11 AM,NYPD,Illegal Parking,Blocked Hydrant,Unspecified,Closed,,,
32306557,12/31/2015 05:37:34 PM,12/31/2015 05:51:21 PM,NYPD,Illegal Parking,Blocked Hydrant,QUEENS,Closed,11385,40.70299176586782,-73.8776636180638
32307287,12/31/2015 05:35:19 PM,01/01/2016 12:43:32 AM,NYPD,Illegal Parking,Blocked Hydrant,BROOKLYN,Closed,11206,40.6997524032931,-73.9504727758268
32310119,12/31/2015 05:31:33 PM,12/31/2015 07:41:05 PM,NYPD,Illegal Parking,Commercial Overnight Parking,BROOKLYN,Closed,11207,40.681110720019795,-73.88875080754246
32306542,12/31/2015 05:30:22 PM,12/31/2015 08:49:55 PM,NYPD,Illegal Parking,Double Parked Blocking Traffic,BRONX,Closed,10467,40.869948925090476,-73.87053007135489
32306222,12/31/2015 05:29:30 PM,12/31/2015 07:44:12 PM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11238,40.678779580233616,-73.95723748233885
32308471,12/31/2015 05:28:25 PM,12/31/2015 10:14:49 PM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11368,40.748882258290735,-73.86375648456774
32307708,12/31/2015 05:27:07 PM,12/31/2015 05:32:24 PM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11418,40.69867318095893,-73.8469487512345
32306566,12/31/2015 05:23:20 PM,12/31/2015 09:21:46 PM,NYPD,Illegal Parking,Blocked Sidewalk,QUEENS,Closed,11373,40.73706503566769,-73.87491997093771
32307722,12/31/2015 05:22:47 PM,12/31/2015 06:37:24 PM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11204,40.61486666241542,-73.99115024829042
32309865,12/31/2015 05:18:14 PM,01/01/2016 07:55:00 AM,NYPD,Blocked Driveway,No Access,STATEN ISLAND,Closed,10304,40.61768953303385,-74.08584659564248
32305105,12/31/2015 05:16:35 PM,12/31/2015 08:30:55 PM,NYPD,Illegal Parking,Posted Parking Sign Violation,BROOKLYN,Closed,11204,40.62666853997945,-73.98433637576896
32305798,12/31/2015 05:13:30 PM,12/31/2015 05:58:42 PM,NYPD,Derelict Vehicle,With License Plate,BROOKLYN,Closed,11229,40.58861828296407,-73.92430800766985
32307728,12/31/2015 05:12:51 PM,01/01/2016 02:32:50 AM,NYPD,Blocked Driveway,No Access,BRONX,Closed,10456,40.83013335695044,-73.90002873432887
